"KorhazRovid";"Korhaz";"SzakmaKod";"SzakmaMegnev";"OsszesAgy";"MukodoIAgy";"MukodoIIAgy";"TartoSzuneteloAgy";"OsszesAtlagAgy";"MukodoAtlagAgy";"ElbocsatottBetegSzam";"EltavozottBetegSzam";"MasOsztalyBetegSzam";"MeghaltBetegSzam";"EgynaposEsetSzam";"TeljesithetoApolasiNapSzam";"TeljesitettApolasiNapSzam";"ApolasAtlTartam";"Agykihasznalas";"Halalozas";"Ev";"Fenntarto"
"0154";"0154 Országos Onkológiai Intézet (NEAK kód: 2906)";"04";"Szülészet-nogyógyászat";35;35;35;0;35;35;970;941;28;1;43;12775;5052;5,2;39,55;0,1;2017;"Központi eü. intézmény"
"0154";"0154 Országos Onkológiai Intézet (NEAK kód: 2906)";"06";"Fül-orr-gégegyógyászat";40;40;40;0;40;40;787;748;36;3;0;14600;6181;7,69;42,34;0,38;2017;"Központi eü. intézmény"
"0154";"0154 Országos Onkológiai Intézet (NEAK kód: 2906)";"12";"Onkológia, onkoradiológia";171;171;171;0;171;171;7937;7613;172;152;0;62415;42209;5,34;67,63;1,92;2017;"Központi eü. intézmény"
"0154";"0154 Országos Onkológiai Intézet (NEAK kód: 2906)";"15";"Aneszteziológiai és intenzív betegellátás";13;13;13;0;13;13;539;66;374;99;0;4745;2064;3,85;43,5;18,37;2017;"Központi eü. intézmény"
"0156";"0156 Országos Korányi Pulmonológiai Intézet (NEAK kód: 2897)";"02";"Sebészet";44;44;44;0;44;44;1836;1082;751;3;0;16060;9154;4,93;57;0,16;2017;"Központi eü. intézmény"
"0156";"0156 Országos Korányi Pulmonológiai Intézet (NEAK kód: 2897)";"15";"Aneszteziológiai és intenzív betegellátás";24;24;24;0;24;24;936;48;803;85;0;8760;4352;4,64;49,68;9,08;2017;"Központi eü. intézmény"
"0156";"0156 Országos Korányi Pulmonológiai Intézet (NEAK kód: 2897)";"19";"Tüdogyógyászat";320;304;304;16;320;304;11704;10176;813;715;0;110960;72447;6,19;65,29;6,11;2017;"Központi eü. intézmény"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet (NEAK kód: 2913)";"02";"Sebészet";20;20;20;0;20;20;254;99;155;0;3;7300;4136;16,71;56,66;0;2017;"Központi eü. intézmény"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet (NEAK kód: 2913)";"10";"Ortopédia-traumatológia";20;20;20;0;20;20;715;588;127;0;157;7300;4946;7,05;67,75;0;2017;"Központi eü. intézmény"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet (NEAK kód: 2896)";"02";"Sebészet";60;57;57;3;60;57;2429;898;1530;1;5;20805;9895;4,08;47,56;0,04;2017;"Központi eü. intézmény"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet (NEAK kód: 2896)";"05";"Csecsemo- és gyermekgyógyászat";46;41;41;5;46;41;2489;937;1528;24;0;14965;10109;4,05;67,55;0,96;2017;"Központi eü. intézmény"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet (NEAK kód: 2896)";"15";"Aneszteziológiai és intenzív betegellátás";19;19;19;0;19;19;1893;168;1614;111;17;6935;4820;2,52;69,5;5,86;2017;"Központi eü. intézmény"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet (NEAK kód: 2896)";"40";"Kardiológia";140;140;140;0;140;140;7283;6648;606;29;714;51100;27755;3,8;54,32;0,4;2017;"Központi eü. intézmény"
"0163";"0163 Országos Klinikai Idegtudományi Intézet (NEAK kód: 2903)";"02";"Sebészet";90;90;90;0;90;90;4623;3778;835;10;108;32850;22019;4,78;67,03;0,22;2017;"Központi eü. intézmény"
"0163";"0163 Országos Klinikai Idegtudományi Intézet (NEAK kód: 2903)";"09";"Neurológia";59;59;59;0;59;59;2136;1729;356;51;0;21535;14214;6,66;66;2,39;2017;"Központi eü. intézmény"
"0163";"0163 Országos Klinikai Idegtudományi Intézet (NEAK kód: 2903)";"15";"Aneszteziológiai és intenzív betegellátás";26;26;26;0;26;26;1003;137;802;64;0;9490;5343;5,31;56,3;6,38;2017;"Központi eü. intézmény"
"0190";"0190 Magyarországi Zsidó Hitközösségek Szövetsége Szeretetkórháza, Budapest (NEAK kód: 4026)";"01";"Belgyógyászat";40;40;40;0;40;40;1079;92;918;69;0;14600;13388;12,29;91,7;6,39;2017;"Egyházi intézmény"
"0193";"0193 Igazságügyi Megfigyelo és Elmegyógyító Intézet, Budapest (NEAK kód: ----)";"18";"Pszichiátria";33;33;33;0;33;33;115;115;0;0;0;12045;4576;39,79;37,99;0;2017;"BVOP intézmény"
"01A3";"01A3 Budai Egészségközpont Kft. (NEAK kód: H915)";"10";"Ortopédia-traumatológia";111;111;111;0;111;111;6191;5005;1181;5;132;40515;26086;4,2;64,39;0,08;2017;"Vállalkozás"
"01A3";"01A3 Budai Egészségközpont Kft. (NEAK kód: H915)";"15";"Aneszteziológiai és intenzív betegellátás";14;14;14;0;14;14;1204;6;1196;2;0;5110;1968;1,62;38,51;0,17;2017;"Vállalkozás"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"01";"Belgyógyászat";303;303;303;0;303;303;8942;7486;892;564;4;110595;82147;9,2;74,28;6,31;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"02";"Sebészet";170;164;164;6;170;164;9380;7384;1857;139;485;59860;43393;4,6;72,49;1,48;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"04";"Szülészet-nogyógyászat";95;95;95;0;95;95;5779;5734;41;4;1276;34675;23307;4,05;67,22;0,07;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"05";"Csecsemo- és gyermekgyógyászat";20;14;14;6;20;14;152;146;0;6;0;5110;3879;23,53;75,91;3,95;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"06";"Fül-orr-gégegyógyászat";40;40;40;0;40;40;1838;1794;33;11;17;14600;6617;3,58;45,32;0,6;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"07";"Szemészet";38;38;38;0;38;38;5763;5758;5;0;3386;13870;9178;1,59;66,17;0;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"08";"Bor- és nemibeteg";16;16;16;0;16;16;406;379;23;4;0;5840;3835;9,33;65,67;0,99;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"09";"Neurológia";63;63;63;0;63;63;1616;1325;185;106;0;22995;18814;11,35;81,82;6,56;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"10";"Ortopédia-traumatológia";148;148;148;0;148;148;6160;5768;351;41;901;54020;39868;6,45;73,8;0,67;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"11";"Urológia";40;40;40;0;40;40;2019;1925;86;8;25;14600;10093;4,99;69,13;0,4;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"12";"Onkológia, onkoradiológia";44;44;44;0;44;44;3083;2872;82;129;0;16060;10901;3,55;67,88;4,18;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"14";"Reumatológia";20;20;20;0;20;20;501;470;31;0;0;7300;6419;12,75;87,93;0;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"15";"Aneszteziológiai és intenzív betegellátás";46;30;30;16;46;30;2048;101;1686;261;0;10950;7877;3,94;71,94;12,74;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"17";"Arc-, állcsont- és szájsebészet";10;10;10;0;10;10;631;595;35;1;20;3650;2004;3,18;54,9;0,16;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"18";"Pszichiátria";40;40;40;0;40;40;737;659;72;6;0;14600;9623;13,04;65,91;0,81;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"20";"Plasztikai- és égéssebészet";30;30;30;0;30;30;915;903;7;5;10;10950;5114;5,57;46,7;0,55;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"40";"Kardiológia";109;87;87;22;109;87;5102;4634;299;169;208;31755;22996;4,48;72,42;3,31;2017;"Központi eü. intézmény"
"01A6";"01A6 Magyar Honvédség Egészségügyi Központ (NEAK kód: K403)";"46";"Sürgosségi betegellátás";20;20;20;0;20;20;3481;2791;369;321;0;7300;3835;1,11;52,53;9,22;2017;"Központi eü. intézmény"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Egészségügyi Szolgáltató Nonprofit Kft. (NEAK kód: K413)";"02";"Sebészet";0;0;0;0;0;0;335;335;0;0;335;0;335;1;NA;0;2017;"Vállalkozás"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Egészségügyi Szolgáltató Nonprofit Kft. (NEAK kód: K413)";"04";"Szülészet-nogyógyászat";0;0;0;0;0;0;315;315;0;0;311;0;315;1;NA;0;2017;"Vállalkozás"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Egészségügyi Szolgáltató Nonprofit Kft. (NEAK kód: K413)";"10";"Ortopédia-traumatológia";0;0;0;0;0;0;289;289;0;0;289;0;289;1;NA;0;2017;"Vállalkozás"
"01A7";"01A7 Pestszentlorinc-Pestszentimre Egészségügyi Szolgáltató Nonprofit Kft. (NEAK kód: K413)";"11";"Urológia";0;0;0;0;0;0;2;2;0;0;2;0;2;1;NA;0;2017;"Vállalkozás"
"01A8";"01A8 Premed Pharma Kft., Budapest (NEAK kód: K405)";"07";"Szemészet";0;0;0;0;0;0;431;431;0;0;429;0;431;1;NA;0;2017;"Vállalkozás"
"01B4";"01B4 Ferencvárosi Egészségügyi Szolgáltató Kiemelkedoen Közhasznú Nonprofit Kft. (NEAK kód: K620)";"02";"Sebészet";0;0;0;0;0;0;238;238;0;0;238;0;238;1;NA;0;2017;"Vállalkozás"
"01B4";"01B4 Ferencvárosi Egészségügyi Szolgáltató Kiemelkedoen Közhasznú Nonprofit Kft. (NEAK kód: K620)";"04";"Szülészet-nogyógyászat";0;0;0;0;0;0;196;196;0;0;196;0;196;1;NA;0;2017;"Vállalkozás"
"01B4";"01B4 Ferencvárosi Egészségügyi Szolgáltató Kiemelkedoen Közhasznú Nonprofit Kft. (NEAK kód: K620)";"07";"Szemészet";0;0;0;0;0;0;254;254;0;0;254;0;254;1;NA;0;2017;"Vállalkozás"
"01B4";"01B4 Ferencvárosi Egészségügyi Szolgáltató Kiemelkedoen Közhasznú Nonprofit Kft. (NEAK kód: K620)";"10";"Ortopédia-traumatológia";0;0;0;0;0;0;194;194;0;0;194;0;194;1;NA;0;2017;"Vállalkozás"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"01";"Belgyógyászat";91;91;91;0;91;85,4;3932;3078;561;293;26;31171;25542;6,47;81,94;7,45;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"02";"Sebészet";25;25;25;0;25;25;2157;1840;297;20;323;9125;9694;4,49;106,24;0,93;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"04";"Szülészet-nogyógyászat";25;25;25;0;25;25;4098;4081;16;1;1791;9125;10217;2,49;111,97;0,02;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"05";"Csecsemo- és gyermekgyógyászat";18;18;18;0;18;18;244;244;0;0;0;6570;2275;9,32;34,63;0;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"12";"Onkológia, onkoradiológia";42;42;42;0;42;42;2107;2001;59;47;0;15330;6959;3,28;45,39;2,23;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;6;6;215;16;121;78;0;2190;1364;6,25;62,28;36,28;2017;"Központi eü. intézmény"
"01E8";"01E8 Szent Margit Kórház, Budapest (NEAK kód: N511)";"40";"Kardiológia";49;49;49;0;49;49;1708;1346;220;142;0;17885;12618;7,34;70,55;8,31;2017;"Központi eü. intézmény"
"0200";"0200 URO-CLIN Egészségügyi Szolgáltató és Kereskedelmi Kft., Pécs (NEAK kód: C353)";"11";"Urológia";0;0;0;0;0;0;873;873;0;0;873;0;873;1;NA;0;2017;"Vállalkozás"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"01";"Belgyógyászat";49;49;49;0;49;49;1744;1484;142;118;10;17885;11691;6,71;65,37;6,77;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"02";"Sebészet";20;20;20;0;20;20;805;667;115;23;48;7300;3725;4,64;51,03;2,86;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"04";"Szülészet-nogyógyászat";15;15;15;0;15;15;971;967;4;0;261;5475;3768;3,92;68,82;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"05";"Csecsemo- és gyermekgyógyászat";21;21;21;0;21;21;829;828;1;0;0;7665;3352;4,06;43,73;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"06";"Fül-orr-gégegyógyászat";0;0;0;0;0;0;24;24;0;0;24;0;24;1;NA;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"07";"Szemészet";0;0;0;0;0;0;748;748;0;0;743;0;748;1;NA;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"09";"Neurológia";25;25;25;0;25;25;1030;980;40;10;0;9125;5215;5,05;57,15;0,97;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"10";"Ortopédia-traumatológia";15;15;15;0;15;15;735;678;50;7;392;5475;2320;3,18;42,37;0,95;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"11";"Urológia";0;0;0;0;0;0;11;11;0;0;11;0;11;1;NA;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;6;6;270;11;220;39;0;2190;1269;4,63;57,95;14,44;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"18";"Pszichiátria";35;35;35;0;35;35;568;531;37;0;0;12775;6899;12,12;54;0;2017;"Központi eü. intézmény"
"0204";"0204 Mohácsi Kórház (NEAK kód: 1052)";"46";"Sürgosségi betegellátás";6;6;6;0;6;6;811;783;0;28;0;2190;819;1,01;37,4;3,45;2017;"Központi eü. intézmény"
"0205";"0205 Komlói Egészségcentrum, Bányászati Utókezelo és Éjjeli Szanatórium Egészségügyi Központ (NEAK kód: N584)";"01";"Belgyógyászat";20;20;20;0;20;20;1158;1082;3;73;0;7300;6867;5,92;94,07;6,3;2017;"Központi eü. intézmény"
"0205";"0205 Komlói Egészségcentrum, Bányászati Utókezelo és Éjjeli Szanatórium Egészségügyi Központ (NEAK kód: N584)";"02";"Sebészet";15;15;15;0;15;15;1887;1847;28;12;645;5475;4841;2,53;88,42;0,64;2017;"Központi eü. intézmény"
"0205";"0205 Komlói Egészségcentrum, Bányászati Utókezelo és Éjjeli Szanatórium Egészségügyi Központ (NEAK kód: N584)";"04";"Szülészet-nogyógyászat";0;0;0;0;0;0;151;151;0;0;151;0;151;1;NA;0;2017;"Központi eü. intézmény"
"0205";"0205 Komlói Egészségcentrum, Bányászati Utókezelo és Éjjeli Szanatórium Egészségügyi Központ (NEAK kód: N584)";"10";"Ortopédia-traumatológia";0;0;0;0;0;0;298;298;0;0;298;0;298;1;NA;0;2017;"Központi eü. intézmény"
"0205";"0205 Komlói Egészségcentrum, Bányászati Utókezelo és Éjjeli Szanatórium Egészségügyi Központ (NEAK kód: N584)";"11";"Urológia";0;0;0;0;0;0;95;95;0;0;94;0;95;1;NA;0;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"01";"Belgyógyászat";25;25;25;0;25;25;1207;976;110;121;0;9125;9591;7,93;105,11;10,02;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"02";"Sebészet";15;15;15;0;15;15;1197;1068;116;13;115;5475;4335;3,6;79,18;1,09;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"04";"Szülészet-nogyógyászat";20;20;20;0;20;20;1540;1526;14;0;427;7300;4386;2,85;60,08;0;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"05";"Csecsemo- és gyermekgyógyászat";15;15;15;0;15;15;889;889;0;0;0;5475;3070;3,48;56,07;0;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"09";"Neurológia";20;20;20;0;20;20;655;527;101;27;0;7300;3553;5,34;48,67;4,12;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"10";"Ortopédia-traumatológia";15;15;15;0;15;15;465;399;58;8;1;5475;2656;5,75;48,51;1,72;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;5;5;288;33;175;80;0;1825;1074;3,72;58,85;27,78;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"18";"Pszichiátria";30;30;30;0;30;30;471;376;92;3;0;10950;5231;11,11;47,77;0,64;2017;"Központi eü. intézmény"
"0207";"0207 Szigetvári Kórház (NEAK kód: N591)";"46";"Sürgosségi betegellátás";6;0;0;6;6;0;0;0;0;0;0;0;0;NA;NA;NA;2017;"Központi eü. intézmény"
"0231";"0231 Siklósi Kórház Humán-Egészségügyi Szolgáltató Közhasznú Nonprofit Kft. (NEAK kód: A316)";"02";"Sebészet";0;0;0;0;0;0;345;345;0;0;343;0;345;1;NA;0;2017;"Vállalkozás"
"0231";"0231 Siklósi Kórház Humán-Egészségügyi Szolgáltató Közhasznú Nonprofit Kft. (NEAK kód: A316)";"04";"Szülészet-nogyógyászat";0;0;0;0;0;0;111;111;0;0;110;0;111;1;NA;0;2017;"Vállalkozás"
"0231";"0231 Siklósi Kórház Humán-Egészségügyi Szolgáltató Közhasznú Nonprofit Kft. (NEAK kód: A316)";"11";"Urológia";0;0;0;0;0;0;119;119;0;0;119;0;119;1;NA;0;2017;"Vállalkozás"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"01";"Belgyógyászat";265;238;238;27;265;238;11036;9743;871;422;90;86870;73791;6,66;84,94;3,82;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"02";"Sebészet";205;166;166;39;205;166;9127;7316;1745;66;1004;60590;42190;4,64;69,63;0,72;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"04";"Szülészet-nogyógyászat";96;96;96;0;96;96;7168;7143;23;2;2561;35040;25442;3,56;72,61;0,03;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"05";"Csecsemo- és gyermekgyógyászat";153;152;152;1;153;149,4;6197;5582;583;32;369;54535;32897;5,31;60,32;0,52;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"06";"Fül-orr-gégegyógyászat";40;40;40;0;40;40;2213;2163;48;2;93;14600;7630;3,45;52,26;0,09;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"07";"Szemészet";22;15;15;7;22;15;4920;4912;8;0;4360;5475;5688;1,16;103,89;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"08";"Bor- és nemibeteg";20;10;10;10;20;10;429;417;11;1;0;3650;2520;5,89;69,04;0,23;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"09";"Neurológia";55;55;55;0;55;55;2434;1750;600;84;0;20075;13978;5,77;69,63;3,45;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"10";"Ortopédia-traumatológia";103;92;92;11;103;92;5752;5491;249;12;1093;33580;27284;4,74;81,25;0,21;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"11";"Urológia";72;72;72;0;72;72;4244;4183;48;13;572;26280;15424;3,64;58,69;0,31;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"12";"Onkológia, onkoradiológia";108;108;108;0;108;108;4858;4683;100;75;2;39420;23719;4,88;60,17;1,54;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"13";"Fog- és szájsebészet";0;0;0;0;0;0;264;263;1;0;254;0;263;1;NA;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"14";"Reumatológia";22;22;22;0;22;22;1149;1136;13;0;0;8030;5389;4,69;67,11;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"15";"Aneszteziológiai és intenzív betegellátás";44;42;42;2;44;42;3036;268;2331;437;0;15330;12580;4,15;82,06;14,39;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"16";"Infektológia";45;45;45;0;45;42,4;1484;1258;121;105;0;15480;10869;7,3;70,21;7,08;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"17";"Arc-, állcsont- és szájsebészet";10;10;10;0;10;10;687;682;5;0;198;3650;1189;1,73;32,58;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"18";"Pszichiátria";83;73;73;10;83;73;1456;1399;55;2;0;26645;18818;12,99;70,62;0,14;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"19";"Tüdogyógyászat";65;65;50;0;65;57,4;1962;1537;159;266;0;20965;17358;8,89;82,8;13,56;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"20";"Plasztikai- és égéssebészet";16;16;16;0;16;16;706;695;11;0;0;5840;3330;4,63;57,02;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"23";"Gyermek- és ifjúságpszichiátria";15;15;15;0;15;15;400;398;2;0;0;5475;3477;8,68;63,51;0;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"40";"Kardiológia";70;70;70;0;70;70;7089;6125;886;78;2593;25550;21001;2,95;82,2;1,1;2017;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem (NEAK kód: 2912)";"46";"Sürgosségi betegellátás";21;20;20;1;21;20;8974;4481;4361;132;9;7300;5973;0,67;81,82;1,47;2017;"Egyetem"
"0280";"0280 Zsigmondy Vilmos Harkányi Gyógyfürdokórház Nonprofit Kft. (NEAK kód: H770)";"14";"Reumatológia";15;15;15;0;15;15;725;725;0;0;0;5475;4948;6,79;90,37;0;2017;"Vállalkozás"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét (NEAK kód: 1122)";"01";"Belgyógyászat";262;262;262;0;262;262;8918;6638;1298;982;74;95630;70081;7,84;73,28;11,01;2017;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét (NEAK kód: 1122)";"02";"Sebészet";121;121;121;0;121;121;7394;6024;1246;124;894;44165;28838;3,88;65,3;1,68;2017;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét (NEAK kód: 1122)";"04";"Szülészet-nogyógyászat";99;99;99;0;99;99;6799;6775;24;0;1902;36135;21101;3,1;58,39;0;2017;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét (NEAK kód: 1122)";"05";"Csecsemo- és gyermekgyógyászat";71;71;71;0;71;71;4039;3629;396;14;0;25915;16271;4,05;62,79;0,35;2017;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét (NEAK kód: 1122)";"06";"Fül-orr-gégegyógyászat";17;17;17;0;17;17;833;806;24;3;0;6205;2886;3,45;46,51;0,36;2017;"Központi eü. intézmény"
